"","CTname","Freq","ï..CENSUS_YEAR","GEO_CODE..POR.","GEO_LEVEL","GNR","DATA_QUALITY_FLAG","ALT_GEO_CODE","DIM..Household.type.including.census.family.structure..11.","a","Notes..Household.type.including.census.family.structure..11.","Dim..Household.income.statistics..3...Member.ID...1...Total...Household.income.statistics..Note..3.","Dim..Household.income.statistics..3...Member.ID...2...Median.total.income.of.households....","Dim..Household.income.statistics..3...Member.ID...3...Median.after.tax.income.of.households...."
"753","189.09",1,2016,9330189.09,2,3.4,0,933018909,"With children",6,NA,"540","106304","92096"
"754","189.09",1,2016,9330189.09,2,3.4,0,933018909,"One-census-family households without additional persons",3,NA,"910","88320","77056"
"755","189.09",1,2016,9330189.09,2,3.4,0,933018909,"Other census family households",10,2,"250","121344","108288"
"756","189.09",1,2016,9330189.09,2,3.4,0,933018909,"Non-census-family households",11,NA,"225","34048","29952"
"757","189.09",1,2016,9330189.09,2,3.4,0,933018909,"Total - Household type including census family structure",1,1,"1390","83968","73874"
"758","189.09",1,2016,9330189.09,2,3.4,0,933018909,"With a female lone parent",9,NA,"80","48981","44885"
"759","189.09",1,2016,9330189.09,2,3.4,0,933018909,"With a male lone parent",8,NA,"25","64384","57728"
"760","189.1",2,2016,9330189.1,2,2.9,0,933018910,"One lone-parent census family without other persons in the household",7,NA,"340","48000","44160"
"761","189.1",2,2016,9330189.1,2,2.9,0,933018910,"Without children",5,NA,"380","70144","61824"
"762","189.1",2,2016,9330189.1,2,2.9,0,933018910,"Census family households",2,NA,"1850","79872","70290"
"763","189.1",2,2016,9330189.1,2,2.9,0,933018910,"One-census-family households without additional persons",3,NA,"1595","75051","66176"
"764","189.1",2,2016,9330189.1,2,2.9,0,933018910,"One couple census family without other persons in the household",4,NA,"1250","83584","73545"
"765","189.1",2,2016,9330189.1,2,2.9,0,933018910,"Non-census-family households",11,NA,"430","46336","39680"
"766","189.1",2,2016,9330189.1,2,2.9,0,933018910,"With children",6,NA,"870","87552","76800"
"767","189.1",2,2016,9330189.1,2,2.9,0,933018910,"With a male lone parent",8,NA,"55","77696","65152"
"768","189.1",2,2016,9330189.1,2,2.9,0,933018910,"With a female lone parent",9,NA,"285","42752","41600"
"769","189.1",2,2016,9330189.1,2,2.9,0,933018910,"Total - Household type including census family structure",1,1,"2280","72558","63520"
"770","189.1",2,2016,9330189.1,2,2.9,0,933018910,"Other census family households",10,2,"255","110720","99200"
"771","190.01",18,2016,9330190.01,2,9.3,100,933019001,"One-census-family households without additional persons",3,NA,"1915","65323","58144"
"772","190.01",18,2016,9330190.01,2,9.3,100,933019001,"With children",6,NA,"700","73216","64987"
"773","190.01",18,2016,9330190.01,2,9.3,100,933019001,"One lone-parent census family without other persons in the household",7,NA,"400","41792","40000"
"774","190.01",18,2016,9330190.01,2,9.3,100,933019001,"One couple census family without other persons in the household",4,NA,"1515","70912","63181"
"775","190.01",18,2016,9330190.01,2,9.3,100,933019001,"Other census family households",10,2,"240","91648","83712"
"776","190.01",18,2016,9330190.01,2,9.3,100,933019001,"Census family households",2,NA,"2155","67541","59855"
"777","190.01",18,2016,9330190.01,2,9.3,100,933019001,"With a male lone parent",8,NA,"65","57728","52608"
"778","190.01",18,2016,9330190.01,2,9.3,100,933019001,"With a female lone parent",9,NA,"340","41131","38976"
"779","190.01",18,2016,9330190.01,2,9.3,100,933019001,"Total - Household type including census family structure",1,1,"3865","54408","48384"
"780","190.01",18,2016,9330190.01,2,9.3,100,933019001,"Non-census-family households",11,NA,"1710","41799","36552"
"781","190.01",18,2016,9330190.01,2,9.3,100,933019001,"Without children",5,NA,"815","69222","61082"
"782","190.03",12,2016,9330190.03,2,7.5,100,933019003,"Without children",5,NA,"415","67840","60160"
"783","190.03",12,2016,9330190.03,2,7.5,100,933019003,"One couple census family without other persons in the household",4,NA,"1035","73088","65195"
"784","190.03",12,2016,9330190.03,2,7.5,100,933019003,"Other census family households",10,2,"295","99925","89216"
"785","190.03",12,2016,9330190.03,2,7.5,100,933019003,"One lone-parent census family without other persons in the household",7,NA,"275","44672","42496"
"786","190.03",12,2016,9330190.03,2,7.5,100,933019003,"With children",6,NA,"620","77568","68949"
"787","190.03",12,2016,9330190.03,2,7.5,100,933019003,"With a female lone parent",9,NA,"230","41984","39680"
"788","190.03",12,2016,9330190.03,2,7.5,100,933019003,"Census family households",2,NA,"1600","72218","64661"
"789","190.03",12,2016,9330190.03,2,7.5,100,933019003,"Non-census-family households",11,NA,"875","39782","35136"
"790","190.03",12,2016,9330190.03,2,7.5,100,933019003,"With a male lone parent",8,NA,"45","57088","53632"
"791","190.03",12,2016,9330190.03,2,7.5,100,933019003,"Total - Household type including census family structure",1,1,"2475","58688","52045"
"792","190.03",12,2016,9330190.03,2,7.5,100,933019003,"One-census-family households without additional persons",3,NA,"1310","66731","59051"
"793","190.04",8,2016,9330190.04,2,5.4,100,933019004,"With a female lone parent",9,NA,"145","51584","46336"
"794","190.04",8,2016,9330190.04,2,5.4,100,933019004,"One lone-parent census family without other persons in the household",7,NA,"190","50816","46208"
"795","190.04",8,2016,9330190.04,2,5.4,100,933019004,"Without children",5,NA,"405","77414","66304"
"796","190.04",8,2016,9330190.04,2,5.4,100,933019004,"With a male lone parent",8,NA,"45","50560","45696"
"797","190.04",8,2016,9330190.04,2,5.4,100,933019004,"With children",6,NA,"685","102400","87893"
"798","190.04",8,2016,9330190.04,2,5.4,100,933019004,"Other census family households",10,2,"420","123968","108757"
"799","190.04",8,2016,9330190.04,2,5.4,100,933019004,"Non-census-family households",11,NA,"525","38784","34176"
"800","190.04",8,2016,9330190.04,2,5.4,100,933019004,"Census family households",2,NA,"1700","92843","81152"
"801","190.04",8,2016,9330190.04,2,5.4,100,933019004,"One-census-family households without additional persons",3,NA,"1275","86101","75328"
"802","190.04",8,2016,9330190.04,2,5.4,100,933019004,"Total - Household type including census family structure",1,1,"2225","78592","68907"
"803","190.04",8,2016,9330190.04,2,5.4,100,933019004,"One couple census family without other persons in the household",4,NA,"1090","91733","80043"
"804","190.05",1,2016,9330190.05,2,9.6,200,933019005,"Census family households",2,NA,"415","74086","65408"
"805","190.05",1,2016,9330190.05,2,9.6,200,933019005,"Total - Household type including census family structure",1,1,"640","58368","51200"
"806","190.05",1,2016,9330190.05,2,9.6,200,933019005,"With a male lone parent",8,NA,"10","0","0"
"807","190.05",1,2016,9330190.05,2,9.6,200,933019005,"One-census-family households without additional persons",3,NA,"305","69888","62251"
"808","190.05",1,2016,9330190.05,2,9.6,200,933019005,"Non-census-family households",11,NA,"230","39552","35098"
"809","190.05",1,2016,9330190.05,2,9.6,200,933019005,"Without children",5,NA,"100","57600","50560"
"810","190.05",1,2016,9330190.05,2,9.6,200,933019005,"With children",6,NA,"145","76544","68864"
"811","190.05",1,2016,9330190.05,2,9.6,200,933019005,"With a female lone parent",9,NA,"50","40576","37504"
"812","190.05",1,2016,9330190.05,2,9.6,200,933019005,"One couple census family without other persons in the household",4,NA,"240","72512","63872"
"813","190.05",1,2016,9330190.05,2,9.6,200,933019005,"Other census family households",10,2,"110","97536","87808"
"814","190.05",1,2016,9330190.05,2,9.6,200,933019005,"One lone-parent census family without other persons in the household",7,NA,"65","43435","41216"
"815","191.03",6,2016,9330191.03,2,4,100,933019103,"Total - Household type including census family structure",1,1,"1615","71680","63590"
"816","191.03",6,2016,9330191.03,2,4,100,933019103,"Census family households",2,NA,"1250","84693","75374"
"817","191.03",6,2016,9330191.03,2,4,100,933019103,"One-census-family households without additional persons",3,NA,"870","74624","64960"
"818","191.03",6,2016,9330191.03,2,4,100,933019103,"Without children",5,NA,"245","65792","59584"
"819","191.03",6,2016,9330191.03,2,4,100,933019103,"With children",6,NA,"485","85862","76000"
"820","191.03",6,2016,9330191.03,2,4,100,933019103,"One lone-parent census family without other persons in the household",7,NA,"145","49280","43712"
"821","191.03",6,2016,9330191.03,2,4,100,933019103,"Non-census-family households",11,NA,"370","37056","33323"
"822","191.03",6,2016,9330191.03,2,4,100,933019103,"With a male lone parent",8,NA,"30","65792","57728"
"823","191.03",6,2016,9330191.03,2,4,100,933019103,"One couple census family without other persons in the household",4,NA,"730","78848","69504"
"824","191.03",6,2016,9330191.03,2,4,100,933019103,"Other census family households",10,2,"380","108032","98816"
"825","191.03",6,2016,9330191.03,2,4,100,933019103,"With a female lone parent",9,NA,"110","40192","37504"
"826","191.04",3,2016,9330191.04,2,5.4,100,933019104,"Census family households",2,NA,"1540","71040","62736"
"827","191.04",3,2016,9330191.04,2,5.4,100,933019104,"With children",6,NA,"520","76800","67277"
"828","191.04",3,2016,9330191.04,2,5.4,100,933019104,"One couple census family without other persons in the household",4,NA,"1070","70464","62016"
"829","191.04",3,2016,9330191.04,2,5.4,100,933019104,"With a male lone parent",8,NA,"25","51840","48000"
"830","191.04",3,2016,9330191.04,2,5.4,100,933019104,"Other census family households",10,2,"250","102144","90752"
"831","191.04",3,2016,9330191.04,2,5.4,100,933019104,"One lone-parent census family without other persons in the household",7,NA,"220","42112","39040"
"832","191.04",3,2016,9330191.04,2,5.4,100,933019104,"One-census-family households without additional persons",3,NA,"1285","65207","58336"
"833","191.04",3,2016,9330191.04,2,5.4,100,933019104,"Without children",5,NA,"550","63168","56256"
"834","191.04",3,2016,9330191.04,2,5.4,100,933019104,"Total - Household type including census family structure",1,1,"3245","48540","43072"
"835","191.04",3,2016,9330191.04,2,5.4,100,933019104,"Non-census-family households",11,NA,"1710","28365","26394"
"836","191.04",3,2016,9330191.04,2,5.4,100,933019104,"With a female lone parent",9,NA,"190","41344","38272"
"837","192",22,2016,9330192,2,8.5,100,933019200,"Non-census-family households",11,NA,"395","36779","33280"
"838","192",22,2016,9330192,2,8.5,100,933019200,"Without children",5,NA,"235","66880","58906"
"839","192",22,2016,9330192,2,8.5,100,933019200,"Census family households",2,NA,"945","81323","71765"
"840","192",22,2016,9330192,2,8.5,100,933019200,"Total - Household type including census family structure",1,1,"1345","66645","59093"
"841","192",22,2016,9330192,2,8.5,100,933019200,"One couple census family without other persons in the household",4,NA,"575","74325","66816"
"842","192",22,2016,9330192,2,8.5,100,933019200,"With a female lone parent",9,NA,"85","46688","42624"
"843","192",22,2016,9330192,2,8.5,100,933019200,"With children",6,NA,"335","82688","73216"
"844","192",22,2016,9330192,2,8.5,100,933019200,"One-census-family households without additional persons",3,NA,"690","70912","63693"
"845","192",22,2016,9330192,2,8.5,100,933019200,"One lone-parent census family without other persons in the household",7,NA,"115","46816","43819"
"846","192",22,2016,9330192,2,8.5,100,933019200,"With a male lone parent",8,NA,"30","60032","50432"
"847","192",22,2016,9330192,2,8.5,100,933019200,"Other census family households",10,2,"260","105045","93952"
"848","501.01",14,2016,9330501.01,2,9.4,0,933050101,"With children",6,NA,"315","133018","110144"
"849","501.01",14,2016,9330501.01,2,9.4,0,933050101,"With a male lone parent",8,NA,"15","0","0"
"850","501.01",14,2016,9330501.01,2,9.4,0,933050101,"With a female lone parent",9,NA,"55","56960","53376"
"851","501.01",14,2016,9330501.01,2,9.4,0,933050101,"One couple census family without other persons in the household",4,NA,"740","95693","83302"
"852","501.01",14,2016,9330501.01,2,9.4,0,933050101,"Other census family households",10,2,"150","148992","128768"
"853","501.01",14,2016,9330501.01,2,9.4,0,933050101,"One lone-parent census family without other persons in the household",7,NA,"75","67840","58240"
"854","501.01",14,2016,9330501.01,2,9.4,0,933050101,"Total - Household type including census family structure",1,1,"1535","70656","62720"
"855","501.01",14,2016,9330501.01,2,9.4,0,933050101,"Census family households",2,NA,"960","99925","85931"
"856","501.01",14,2016,9330501.01,2,9.4,0,933050101,"Without children",5,NA,"425","77312","68352"
"857","501.01",14,2016,9330501.01,2,9.4,0,933050101,"Non-census-family households",11,NA,"570","39083","35328"
"858","501.01",14,2016,9330501.01,2,9.4,0,933050101,"One-census-family households without additional persons",3,NA,"810","92672","80000"
"859","501.02",49,2016,9330501.02,2,3.7,0,933050102,"Other census family households",10,2,"245","166400","144896"
"860","501.02",49,2016,9330501.02,2,3.7,0,933050102,"Non-census-family households",11,NA,"340","42752","37717"
"861","501.02",49,2016,9330501.02,2,3.7,0,933050102,"With a male lone parent",8,NA,"45","81920","70400"
"862","501.02",49,2016,9330501.02,2,3.7,0,933050102,"Total - Household type including census family structure",1,1,"1925","102443","87595"
"863","501.02",49,2016,9330501.02,2,3.7,0,933050102,"Census family households",2,NA,"1580","114758","98400"
"864","501.02",49,2016,9330501.02,2,3.7,0,933050102,"One-census-family households without additional persons",3,NA,"1335","108442","92877"
"865","501.02",49,2016,9330501.02,2,3.7,0,933050102,"With children",6,NA,"575","139435","117504"
"866","501.02",49,2016,9330501.02,2,3.7,0,933050102,"With a female lone parent",9,NA,"65","61824","55680"
"867","501.02",49,2016,9330501.02,2,3.7,0,933050102,"One couple census family without other persons in the household",4,NA,"1225","112555","95424"
"868","501.02",49,2016,9330501.02,2,3.7,0,933050102,"Without children",5,NA,"650","93525","80640"
"869","501.02",49,2016,9330501.02,2,3.7,0,933050102,"One lone-parent census family without other persons in the household",7,NA,"110","72960","61568"
"870","502.01",1,2016,9330502.01,2,3.3,0,933050201,"Total - Household type including census family structure",1,1,"895","100535","85020"
"871","502.01",1,2016,9330502.01,2,3.3,0,933050201,"Without children",5,NA,"280","95104","80512"
"872","502.01",1,2016,9330502.01,2,3.3,0,933050201,"Census family households",2,NA,"705","114603","97024"
"873","502.01",1,2016,9330502.01,2,3.3,0,933050201,"One-census-family households without additional persons",3,NA,"610","110976","93355"
"874","502.01",1,2016,9330502.01,2,3.3,0,933050201,"One couple census family without other persons in the household",4,NA,"560","115456","96853"
"875","502.01",1,2016,9330502.01,2,3.3,0,933050201,"Other census family households",10,2,"95","157184","131584"
"876","502.01",1,2016,9330502.01,2,3.3,0,933050201,"With children",6,NA,"280","132506","112384"
"877","502.01",1,2016,9330502.01,2,3.3,0,933050201,"One lone-parent census family without other persons in the household",7,NA,"50","61312","53632"
"878","502.01",1,2016,9330502.01,2,3.3,0,933050201,"Non-census-family households",11,NA,"190","42368","39168"
"879","502.01",1,2016,9330502.01,2,3.3,0,933050201,"With a male lone parent",8,NA,"15","0","0"
"880","502.01",1,2016,9330502.01,2,3.3,0,933050201,"With a female lone parent",9,NA,"40","60544","52736"
"881","502.02",13,2016,9330502.02,2,3.9,0,933050202,"One-census-family households without additional persons",3,NA,"935","88896","77440"
"882","502.02",13,2016,9330502.02,2,3.9,0,933050202,"One couple census family without other persons in the household",4,NA,"845","93611","81152"
"883","502.02",13,2016,9330502.02,2,3.9,0,933050202,"One lone-parent census family without other persons in the household",7,NA,"90","65280","56576"
"884","502.02",13,2016,9330502.02,2,3.9,0,933050202,"With a male lone parent",8,NA,"25","76800","70912"
"885","502.02",13,2016,9330502.02,2,3.9,0,933050202,"Without children",5,NA,"510","75264","66731"
"886","502.02",13,2016,9330502.02,2,3.9,0,933050202,"With children",6,NA,"335","128256","109440"
"887","502.02",13,2016,9330502.02,2,3.9,0,933050202,"Non-census-family households",11,NA,"505","31296","28949"
"888","502.02",13,2016,9330502.02,2,3.9,0,933050202,"Total - Household type including census family structure",1,1,"1595","70699","61920"
"889","502.02",13,2016,9330502.02,2,3.9,0,933050202,"With a female lone parent",9,NA,"65","56192","49408"
"890","502.02",13,2016,9330502.02,2,3.9,0,933050202,"Other census family households",10,2,"155","132608","114560"
"891","502.02",13,2016,9330502.02,2,3.9,0,933050202,"Census family households",2,NA,"1090","96085","83968"
"892","502.03",11,2016,9330502.03,2,2.7,0,933050203,"One couple census family without other persons in the household",4,NA,"1075","113518","95671"
"893","502.03",11,2016,9330502.03,2,2.7,0,933050203,"Without children",5,NA,"490","87936","77653"
"894","502.03",11,2016,9330502.03,2,2.7,0,933050203,"With children",6,NA,"585","128768","108288"
"895","502.03",11,2016,9330502.03,2,2.7,0,933050203,"One lone-parent census family without other persons in the household",7,NA,"120","65920","57216"
"896","502.03",11,2016,9330502.03,2,2.7,0,933050203,"With a male lone parent",8,NA,"40","93952","77824"
"897","502.03",11,2016,9330502.03,2,2.7,0,933050203,"With a female lone parent",9,NA,"80","58368","53760"
"898","502.03",11,2016,9330502.03,2,2.7,0,933050203,"Other census family households",10,2,"195","138923","121088"
"899","502.03",11,2016,9330502.03,2,2.7,0,933050203,"Non-census-family households",11,NA,"255","48832","41664"
"900","502.03",11,2016,9330502.03,2,2.7,0,933050203,"Total - Household type including census family structure",1,1,"1650","103753","87712"
"901","502.03",11,2016,9330502.03,2,2.7,0,933050203,"One-census-family households without additional persons",3,NA,"1195","109227","92416"
"902","502.03",11,2016,9330502.03,2,2.7,0,933050203,"Census family households",2,NA,"1395","112845","95573"
"903","502.05",23,2016,9330502.05,2,3.8,100,933050205,"One lone-parent census family without other persons in the household",7,NA,"65","74496","61056"
"904","502.05",23,2016,9330502.05,2,3.8,100,933050205,"With a male lone parent",8,NA,"20","88832","67968"
"905","502.05",23,2016,9330502.05,2,3.8,100,933050205,"Total - Household type including census family structure",1,1,"1060","101461","86784"
"906","502.05",23,2016,9330502.05,2,3.8,100,933050205,"Non-census-family households",11,NA,"240","41600","36651"
"907","502.05",23,2016,9330502.05,2,3.8,100,933050205,"One-census-family households without additional persons",3,NA,"680","118400","100096"
"908","502.05",23,2016,9330502.05,2,3.8,100,933050205,"With a female lone parent",9,NA,"45","64512","58624"
"909","502.05",23,2016,9330502.05,2,3.8,100,933050205,"Other census family households",10,2,"135","187904","156928"
"910","502.05",23,2016,9330502.05,2,3.8,100,933050205,"Census family households",2,NA,"820","126976","106752"
"911","502.05",23,2016,9330502.05,2,3.8,100,933050205,"One couple census family without other persons in the household",4,NA,"615","122944","103168"
"912","502.05",23,2016,9330502.05,2,3.8,100,933050205,"With children",6,NA,"310","147456","125184"
"913","502.05",23,2016,9330502.05,2,3.8,100,933050205,"Without children",5,NA,"305","103168","87125"
"914","503.01",2,2016,9330503.01,2,2.5,0,933050301,"With children",6,NA,"330","128870","107840"
"915","503.01",2,2016,9330503.01,2,2.5,0,933050301,"One lone-parent census family without other persons in the household",7,NA,"50","62208","59520"
"916","503.01",2,2016,9330503.01,2,2.5,0,933050301,"Total - Household type including census family structure",1,1,"840","109466","93013"
"917","503.01",2,2016,9330503.01,2,2.5,0,933050301,"Census family households",2,NA,"710","116160","98240"
"918","503.01",2,2016,9330503.01,2,2.5,0,933050301,"With a male lone parent",8,NA,"10","0","0"
"919","503.01",2,2016,9330503.01,2,2.5,0,933050301,"Without children",5,NA,"250","99840","83627"
"920","503.01",2,2016,9330503.01,2,2.5,0,933050301,"Other census family households",10,2,"85","129792","112128"
"921","503.01",2,2016,9330503.01,2,2.5,0,933050301,"One-census-family households without additional persons",3,NA,"625","114091","96614"
"922","503.01",2,2016,9330503.01,2,2.5,0,933050301,"One couple census family without other persons in the household",4,NA,"575","118656","98731"
"923","503.01",2,2016,9330503.01,2,2.5,0,933050301,"With a female lone parent",9,NA,"40","62016","59456"
"924","503.01",2,2016,9330503.01,2,2.5,0,933050301,"Non-census-family households",11,NA,"130","50496","41856"
"925","503.03",6,2016,9330503.03,2,3.1,0,933050303,"With a female lone parent",9,NA,"145","59264","54464"
"926","503.03",6,2016,9330503.03,2,3.1,0,933050303,"Other census family households",10,2,"245","134827","117589"
"927","503.03",6,2016,9330503.03,2,3.1,0,933050303,"Census family households",2,NA,"1985","107162","91439"
"928","503.03",6,2016,9330503.03,2,3.1,0,933050303,"One-census-family households without additional persons",3,NA,"1740","103282","88741"
"929","503.03",6,2016,9330503.03,2,3.1,0,933050303,"One couple census family without other persons in the household",4,NA,"1555","109611","92646"
"930","503.03",6,2016,9330503.03,2,3.1,0,933050303,"Non-census-family households",11,NA,"475","53440","45568"
"931","503.03",6,2016,9330503.03,2,3.1,0,933050303,"With children",6,NA,"910","119637","101312"
"932","503.03",6,2016,9330503.03,2,3.1,0,933050303,"One lone-parent census family without other persons in the household",7,NA,"185","65792","56256"
"933","503.03",6,2016,9330503.03,2,3.1,0,933050303,"With a male lone parent",8,NA,"40","73984","65408"
"934","503.03",6,2016,9330503.03,2,3.1,0,933050303,"Without children",5,NA,"640","91597","79744"
"935","503.03",6,2016,9330503.03,2,3.1,0,933050303,"Total - Household type including census family structure",1,1,"2460","96000","82483"
"936","504.03",4,2016,9330504.03,2,2.7,0,933050403,"Other census family households",10,2,"220","156672","132608"
"937","504.03",4,2016,9330504.03,2,2.7,0,933050403,"Non-census-family households",11,NA,"340","51354","43648"
"938","504.03",4,2016,9330504.03,2,2.7,0,933050403,"With a male lone parent",8,NA,"45","108800","89344"
"939","504.03",4,2016,9330504.03,2,2.7,0,933050403,"With a female lone parent",9,NA,"110","58752","52608"
"940","504.03",4,2016,9330504.03,2,2.7,0,933050403,"Total - Household type including census family structure",1,1,"2150","109504","92672"
"941","504.03",4,2016,9330504.03,2,2.7,0,933050403,"Census family households",2,NA,"1810","121088","102172"
"942","504.03",4,2016,9330504.03,2,2.7,0,933050403,"One-census-family households without additional persons",3,NA,"1585","117541","99157"
"943","504.03",4,2016,9330504.03,2,2.7,0,933050403,"One couple census family without other persons in the household",4,NA,"1435","121216","102286"
"944","504.03",4,2016,9330504.03,2,2.7,0,933050403,"Without children",5,NA,"590","101547","84821"
"945","504.03",4,2016,9330504.03,2,2.7,0,933050403,"With children",6,NA,"840","131072","110137"
"946","504.03",4,2016,9330504.03,2,2.7,0,933050403,"One lone-parent census family without other persons in the household",7,NA,"155","70400","63232"
"947","506.01",2,2016,9330506.01,2,4.4,0,933050601,"Total - Household type including census family structure",1,1,"1485","73813","63949"
"948","506.01",2,2016,9330506.01,2,4.4,0,933050601,"Census family households",2,NA,"1110","87245","76416"
"949","506.01",2,2016,9330506.01,2,4.4,0,933050601,"One-census-family households without additional persons",3,NA,"945","84517","73344"
"950","506.01",2,2016,9330506.01,2,4.4,0,933050601,"One couple census family without other persons in the household",4,NA,"735","94421","80742"
"951","506.01",2,2016,9330506.01,2,4.4,0,933050601,"Without children",5,NA,"285","84053","71765"
"952","506.01",2,2016,9330506.01,2,4.4,0,933050601,"With children",6,NA,"450","98645","84651"
"953","506.01",2,2016,9330506.01,2,4.4,0,933050601,"One lone-parent census family without other persons in the household",7,NA,"210","45952","43008"
"954","506.01",2,2016,9330506.01,2,4.4,0,933050601,"With a male lone parent",8,NA,"35","68864","58496"
"955","506.01",2,2016,9330506.01,2,4.4,0,933050601,"With a female lone parent",9,NA,"175","43008","39936"
"956","506.01",2,2016,9330506.01,2,4.4,0,933050601,"Other census family households",10,2,"160","111872","98944"
"957","506.01",2,2016,9330506.01,2,4.4,0,933050601,"Non-census-family households",11,NA,"375","43776","38485"
"958","506.02",15,2016,9330506.02,2,4.1,0,933050602,"Total - Household type including census family structure",1,1,"2665","74035","64307"
"959","506.02",15,2016,9330506.02,2,4.1,0,933050602,"Census family households",2,NA,"1905","93082","80756"
"960","506.02",15,2016,9330506.02,2,4.1,0,933050602,"One-census-family households without additional persons",3,NA,"1575","88107","76501"
"961","506.02",15,2016,9330506.02,2,4.1,0,933050602,"One couple census family without other persons in the household",4,NA,"1310","94537","82452"
"962","506.02",15,2016,9330506.02,2,4.1,0,933050602,"Without children",5,NA,"580","81152","69632"
"963","506.02",15,2016,9330506.02,2,4.1,0,933050602,"With children",6,NA,"735","103808","89856"
"964","506.02",15,2016,9330506.02,2,4.1,0,933050602,"One lone-parent census family without other persons in the household",7,NA,"265","48896","46165"
"965","506.02",15,2016,9330506.02,2,4.1,0,933050602,"With a male lone parent",8,NA,"65","71680","60672"
"966","506.02",15,2016,9330506.02,2,4.1,0,933050602,"With a female lone parent",9,NA,"200","45952","43008"
"967","506.02",15,2016,9330506.02,2,4.1,0,933050602,"Other census family households",10,2,"330","120896","104533"
"968","506.02",15,2016,9330506.02,2,4.1,0,933050602,"Non-census-family households",11,NA,"760","30336","28032"
