"","CTname","NoCert","EduPop","UniCert","Unemployed","LonePar","AveInc","HomeOwn","TotDwell","ParticipationRate","TotFam","No.High.school.completion","University.completion","Proportion.of.lone.parent.families","Home.ownership","Z.No.High.school.completion","Z.University.completion","Z.Unemployed","Z.Proportion.of.lone.parent.families","Z.AveInc","Z.Home.ownership","Z.ParticipationRate"
"320",9330251,40,100,0,13.3,0,0,0,50,71.4,45,0.4,0,0,0,4.38304608129014,-2.62450974913642,1.96557496896514,-2.93849110429986,-3.25222268935698,-3.13444993363593,0.641012445633764
"321",9330260.02,510,3230,65,5.9,250,32528,1115,1825,76,1190,0.157894736842105,0.0201238390092879,0.210084033613445,0.610958904109589,0.150043751802173,-1.17145363211003,-0.473801265546514,1.14376281936538,0.109896326788299,-0.14129045570936,1.2452069983821
"322",9330260.04,285,2590,75,8.5,190,31013,785,1220,73.2,1100,0.11003861003861,0.028957528957529,0.172727272727273,0.64344262295082,-0.686679471795625,-0.533610762800552,0.383276870903525,0.417863848939092,-0.046695234619107,0.0178511007421871,0.877436401057025
"323",9330260.05,400,2790,120,7.3,165,36833,1065,1445,70.2,1150,0.14336917562724,0.043010752688172,0.143478260869565,0.737024221453287,-0.103923194878966,0.481112257808326,-0.0122976536118778,-0.150489163737527,0.554864427025185,0.476318350557302,0.483396475351589
"324",9330260.06,275,2875,110,3.8,95,41829,1235,1360,74.5,1190,0.0956521739130435,0.0382608695652174,0.0798319327731092,0.908088235294118,-0.938213935930084,0.138143566606601,-1.16605668344847,-1.38723461330707,1.07125481698651,1.31438105971131,1.04818703552938
"325",9330260.07,240,2645,45,5.4,220,35054,1185,1440,78.9,1115,0.0907372400756144,0.0170132325141777,0.197309417040359,0.822916666666667,-1.02414732751252,-1.39605718778824,-0.638623984094599,0.895532491092286,0.370985623233914,0.897115534694258,1.62611225989735
"326",9330260.08,245,2765,155,4.1,90,40062,1120,1245,67.9,1160,0.0886075949367089,0.0560578661844485,0.0775862068965517,0.899598393574297,-1.06138234139196,1.42318837293487,-1.06716305231962,-1.43087250007728,0.888616342394501,1.27278832730517,0.181299198977423
"327",9330280,260,2375,160,7.4,95,35454,965,1045,69.4,970,0.109473684210526,0.0673684210526316,0.0979381443298969,0.923444976076555,-0.696556714095421,2.23987503647809,0.0206668900977393,-1.03540324421592,0.412329929876134,1.38961553769965,0.37831916183014
"328",9330281.01,635,4700,155,4.7,190,34405,1725,2065,72.4,1830,0.135106382978723,0.0329787234042553,0.103825136612022,0.835351089588378,-0.248391018804119,-0.243257556045543,-0.869375790061917,-0.921009984866609,0.303904485706913,0.958033234019565,0.772359087535576
"329",9330281.02,840,4495,100,8.2,285,29745,1660,2315,70.6,1725,0.186874304783092,0.0222469410456062,0.165217391304348,0.717062634989201,0.656726576461588,-1.01815353864776,0.284383239774674,0.271935372711311,-0.177756686674942,0.378524192361821,0.535935132112313
"330",9330282,1005,5700,140,7.4,485,28374,1840,3030,68.9,2135,0.176315789473684,0.0245614035087719,0.227166276346604,0.607260726072607,0.472120016002344,-0.851036129381132,0.0206668900977393,1.4756969088962,-0.319464297691149,-0.159408264563597,0.312645840879235
"331",9330283,685,4550,125,7.7,280,32066,1170,2490,68.8,1595,0.150549450549451,0.0274725274725275,0.175548589341693,0.469879518072289,0.0216177375057149,-0.640836351843418,0.11956052122659,0.472686343638095,0.0621436526165355,-0.832454949126517,0.299511176689052
"332",9330284.01,870,5050,240,12.4,310,25243,1280,2690,60,1800,0.172277227722772,0.0475247524752475,0.172222222222222,0.475836431226766,0.40150923672225,0.807048824873814,1.66889407557858,0.408049945567048,-0.643086857933122,-0.80327133145997,-0.85633927204689
"333",9330284.02,785,4535,105,5.8,270,29897,1480,2335,69.3,1680,0.173098125689085,0.0231532524807056,0.160714285714286,0.633832976445396,0.415861931737422,-0.952712676489484,-0.506765809256131,0.184433147304052,-0.162045850150899,-0.0292276869205475,0.365184497639958
"334",9330285.01,465,2540,85,11.3,205,24317,485,1705,68.4,775,0.183070866141732,0.0334645669291339,0.264516129032258,0.284457478005865,0.590226722559438,-0.208176878575573,1.3062840947728,2.201461642426,-0.73879892780986,-1.74085931627483,0.246972519928329
"335",9330285.02,515,3920,100,8,190,33637,1400,1760,64.5,1515,0.131377551020408,0.0255102040816327,0.125412541254125,0.795454545454545,-0.313586439010757,-0.782527308792918,0.218454152355441,-0.501533712509201,0.224523416953852,0.762575375221789,-0.265279383488738
"336",9330286.01,580,4250,100,6.5,270,28866,1565,1930,69.5,1740,0.136470588235294,0.0235294117647059,0.155172413793103,0.810880829015544,-0.224539063032312,-0.925551827690178,-0.276014003288813,0.0767461041452967,-0.26861080052122,0.838150551455743,0.391453826020321
"337",9330286.02,655,4945,180,5,245,34332,1805,2235,72.8,1970,0.132457027300303,0.0364004044489383,0.124365482233503,0.807606263982103,-0.294712724545312,0.00380735886433974,-0.770482158933066,-0.521879669894576,0.296359149744708,0.822108072493569,0.824897744296299
"338",9330286.03,255,3000,95,6.6,160,36184,1225,1410,70.6,1195,0.085,0.0316666666666667,0.133891213389121,0.868794326241135,-1.12445803653279,-0.337995546523352,-0.243049459579196,-0.336780151778144,0.487783289498184,1.121875581003,0.535935132112313
"339",9330287.01,710,4750,130,6.5,400,30222,1535,2305,70.3,2025,0.149473684210526,0.0273684210526316,0.197530864197531,0.665943600867679,0.00280888816780855,-0.648353429980528,-0.276014003288813,0.899835547877238,-0.128453601004096,0.128086036122364,0.49653113954177
"340",9330287.02,330,2595,60,3.1,135,35328,1060,1215,77.9,1120,0.127167630057803,0.023121387283237,0.120535714285714,0.872427983539095,-0.387193286748072,-0.95501352574994,-1.39680848941579,-0.596297915596925,0.399306473283835,1.13967729517357,1.49476561799554
"341",9330287.04,625,5565,300,4.5,260,34867,2115,2525,69.8,2370,0.112309074573226,0.0539083557951483,0.109704641350211,0.837623762376238,-0.646982351878909,1.26798144555174,-0.935304877481151,-0.806762219942008,0.351657159878677,0.969167325117104,0.430857818590864
"342",9330287.05,1120,7010,285,7.8,390,28429,3015,4095,60.1,2495,0.159771754636234,0.0406562054208274,0.156312625250501,0.736263736263736,0.182861793803413,0.311100496729146,0.152525064936207,0.0989021557771579,-0.313779455527844,0.472592644233004,-0.843204607856709
"343",9330287.06,430,2985,115,7.1,130,26934,950,1610,57.5,1085,0.144053601340034,0.0385259631490787,0.119815668202765,0.590062111801242,-0.0919565998581619,0.157284837486197,-0.0782267410311116,-0.610289511706262,-0.468303801603139,-0.243666297251677,-1.18470587680142
"344",9330287.07,850,8260,485,7.7,295,33230,3060,3475,60.2,3370,0.102905569007264,0.0587167070217918,0.0875370919881306,0.880575539568345,-0.811394560217018,1.61517186778981,0.11956052122659,-1.23751159106225,0.182455584945394,1.17959312975238,-0.830069943666528
"345",9330290.02,815,4355,115,7.1,360,28918,1610,2775,70.6,1505,0.187141216991963,0.026406429391504,0.239202657807309,0.58018018018018,0.661393306904298,-0.717814722484639,-0.0782267410311116,1.70958220041294,-0.263236040657731,-0.292079041697904,0.535935132112313
"346",9330290.03,555,4235,105,6.6,235,31791,1590,2055,71.8,1750,0.131050767414404,0.0247933884297521,0.134285714285714,0.773722627737226,-0.319299969346332,-0.834285493067033,-0.243049459579196,-0.329114396293035,0.0337194418000097,0.656108156147679,0.693551102394487
"347",9330290.04,570,4800,170,3.9,145,38557,2020,2190,73.4,1995,0.11875,0.0354166666666667,0.0726817042606516,0.922374429223744,-0.534368309623192,-0.0672241277928569,-1.13309213973885,-1.52617448369146,0.733058388653151,1.38437080284514,0.903705729437387
"348",9330290.05,415,2365,70,6.4,115,32065,885,1100,79.4,970,0.175475687103594,0.0295983086680761,0.118556701030928,0.804545454545455,0.457431548501823,-0.487342807782268,-0.30897854699843,-0.634753168408772,0.06204029184993,0.80711280732302,1.69178558084826
"349",9330291.01,1015,4700,125,8.4,355,27087,1515,2495,69,1765,0.215957446808511,0.0265957446808511,0.201133144475921,0.607214428857715,1.16522030491943,-0.704145077288939,0.350312327193908,0.969833360408089,-0.45248960431249,-0.159635080060716,0.325780505069415
"350",9330291.02,940,5440,100,6.9,455,28759,1930,2640,74,2280,0.172794117647059,0.0183823529411765,0.199561403508772,0.731060606060606,0.410546612552311,-1.29719887300654,-0.144155828450345,0.939292030732678,-0.279670402548013,0.447101897838069,0.982513714578474
"351",9330292.01,560,3835,135,4.5,200,32893,1485,1750,76.8,1660,0.146023468057366,0.0352020860495437,0.120481927710843,0.848571428571429,-0.0575151742795175,-0.0827180739609788,-0.935304877481151,-0.597343070968948,0.147623006599324,1.02280122849898,1.35028431190355
"352",9330292.02,885,5840,155,6.9,350,30265,2165,2750,70.3,2500,0.151541095890411,0.026541095890411,0.14,0.787272727272727,0.0389558035335225,-0.708091032094105,-0.144155828450345,-0.21807708956934,-0.124009088040057,0.722491686330681,0.49653113954177
"353",9330400.01,995,6080,185,6.2,315,33215,2515,2950,72.1,2655,0.163651315789474,0.0304276315789474,0.11864406779661,0.852542372881356,0.250692584364726,-0.42746095680565,-0.374907634417664,-0.63305549859603,0.180905173446311,1.04225535138291,0.732955094965031
"354",9330400.02,455,2545,60,6.4,90,30623,1060,1240,70.7,995,0.178781925343811,0.0235756385068762,0.0904522613065327,0.854838709677419,0.515238280954206,-0.922213992873978,-0.30897854699843,-1.18086539485444,-0.0870059335952709,1.0535053752379,0.549069796302495
"355",9330401.01,400,1975,30,7.5,125,25984,600,1115,64.7,750,0.20253164556962,0.0151898734177215,0.166666666666667,0.538116591928251,0.930481715686856,-1.52771412896227,0.0536314338073561,0.300097008474567,-0.56649652987841,-0.498153504325392,-0.239010055108375
"356",9330401.02,1500,5280,135,6,370,26048,1975,3215,58.1,1870,0.284090909090909,0.0255681818181818,0.197860962566845,0.614307931570762,2.35647530200465,-0.778340985064864,-0.440836721836897,0.906249863806679,-0.559881440815655,-0.124883176562073,-1.10589789166033
"357",9330402.01,1140,5535,135,8.2,400,27781,2140,2995,65.3,2170,0.205962059620596,0.024390243902439,0.184331797235023,0.714524207011686,0.990459555406182,-0.863394830564096,0.284383239774674,0.64335749969029,-0.38075723228824,0.366088135355654,-0.160202069967289
"358",9330402.02,605,3380,60,5.2,285,31419,1395,1715,68.9,1400,0.178994082840237,0.0177514792899408,0.203571428571429,0.813411078717201,0.518947672335759,-1.34275155396248,-0.704553071513832,1.01721294773176,-0.00473076337725436,0.850546542127282,0.312645840879235
"359",9330403.01,765,3660,90,7.3,315,29535,1415,1875,70.7,1525,0.209016393442623,0.0245901639344262,0.20655737704918,0.754666666666667,1.04386195573005,-0.848959462379077,-0.0122976536118778,1.07523449120418,-0.199462447662108,0.562750763194266,0.549069796302495
"360",9330403.03,745,3700,60,7.3,290,29002,1485,1920,74.9,1580,0.201351351351351,0.0162162162162162,0.183544303797468,0.7734375,0.90984528626667,-1.45360631678834,-0.0122976536118778,0.628055298375775,-0.254553736262865,0.65471128185162,1.1007256922901
"361",9330403.04,540,3190,95,6.3,195,31856,1340,1590,72.3,1350,0.169278996865204,0.0297805642633229,0.144444444444444,0.842767295597484,0.34908774848656,-0.47418291282319,-0.341943090708047,-0.131714739895356,0.0404378916293703,0.994366098893291,0.759224423345393
"362",9330403.05,525,2850,85,6,175,30910,1180,1370,72.1,1245,0.184210526315789,0.0298245614035088,0.140562248995984,0.861313868613139,0.61015270065956,-0.471006068004999,-0.440836721836897,-0.207151732080463,-0.0573413935794785,1.08522793989677,0.732955094965031
"363",9330404,940,5595,205,4.1,255,34218,2310,2665,71.9,2310,0.168007149240393,0.0366398570151921,0.11038961038961,0.866791744840525,0.326850586483743,0.0210972018198607,-1.06716305231962,-0.793452224410304,0.284576022351676,1.11206469935575,0.70668576658467
"364",9330410.02,895,4350,75,7.9,270,30128,1645,2300,69.2,1705,0.205747126436782,0.0172413793103448,0.158357771260997,0.715217391304348,0.986701633517561,-1.37958368600771,0.185489608645824,0.138642469128042,-0.138169513065017,0.369484126676141,0.352049833449778
"365",9330410.03,1175,5335,135,5.6,315,30631,2185,2715,73.5,2220,0.220243673851921,0.0253045923149016,0.141891891891892,0.804788213627993,1.24016129886073,-0.797373652735705,-0.572694896675365,-0.181314738018928,-0.0861790474624266,0.808302112600125,0.916840393627568
"366",9330410.04,155,660,20,5.7,10,32902,145,290,70.2,270,0.234848484848485,0.0303030303030303,0.037037037037037,0.5,1.49551385982453,-0.436457880607168,-0.539730352965748,-2.21880485701665,0.148553253498774,-0.684891168068222,0.483396475351589
"367",9330500,1125,4705,135,5,170,28922,1365,2385,69.6,1835,0.239107332624867,0.0286928799149841,0.0926430517711172,0.572327044025157,1.56997615082646,-0.552719935258032,-0.770482158933066,-1.13829498711734,-0.262822597591309,-0.330552478709371,0.404588490210501
"368",9330501.01,400,2055,45,5.6,40,33540,740,1015,59.2,755,0.194647201946472,0.0218978102189781,0.0529801324503311,0.729064039408867,0.792628999111518,-1.0433627784474,-0.572694896675365,-1.90900614129872,0.214497422593114,0.437320483152454,-0.961416585568339
"369",9330501.02,800,3920,130,4.7,180,33008,1575,1820,73.4,1610,0.204081632653061,0.0331632653061225,0.111801242236025,0.865384615384615,0.957581906939629,-0.229932576689866,-0.869375790061917,-0.766022059705833,0.159509494758962,1.10517100676972,0.903705729437387
"370",9330501.03,360,2140,65,5.8,125,30302,730,1015,80.9,890,0.168224299065421,0.0303738317757009,0.140449438202247,0.719211822660099,0.330647264437783,-0.431345609886306,-0.506765809256131,-0.209343818253994,-0.120184739675652,0.389053315358016,1.88880554370098
"371",9330502.01,450,1720,40,1.8,95,32168,770,835,71.6,695,0.261627906976744,0.0232558139534884,0.136690647482014,0.922155688622755,1.96372902694932,-0.945307152358158,-1.82534755764081,-0.28238286792371,0.0726864508103015,1.38329916693206,0.667281774014125
"372",9330502.02,760,3095,60,5.3,120,29221,1300,1565,60.8,1205,0.245557350565428,0.0193861066235864,0.0995850622406639,0.830670926517572,1.68274916786669,-1.22472212403532,-0.671588527804216,-1.00340111160477,-0.23191772837625,0.935104565070808,-0.751261958525441
"373",9330502.03,540,3515,50,5.8,180,32102,1475,1625,80.5,1445,0.153627311522048,0.0142247510668563,0.124567474048443,0.907692307692308,0.075431489825299,-1.59740147514687,-0.506765809256131,-0.517954660150115,0.0658646402143352,1.31244136385622,1.83626688694025
"374",9330502.04,1000,5840,310,5.2,295,34131,2480,2870,71.5,2385,0.171232876712329,0.0530821917808219,0.123689727463312,0.86411149825784,0.383249657387424,1.20832768494821,-0.704553071513832,-0.535010618089907,0.275583635656993,1.09893385633475,0.654147109823944
"375",9330502.05,285,1795,20,4.7,55,36582,520,890,74.7,695,0.158774373259053,0.011142061281337,0.079136690647482,0.584269662921348,0.165423438114954,-1.81998928494182,-0.869375790061917,-1.4007442306084,0.528920874607192,-0.272044185107372,1.07445636390974
"376",9330503.01,305,1775,40,7,65,32751,745,835,72.1,700,0.171830985915493,0.0225352112676056,0.0928571428571429,0.892215568862275,0.393707082464677,-0.997338782117484,-0.111191284740728,-1.13413487003982,0.132945777741336,1.2366190013292,0.732955094965031
"377",9330503.03,815,4910,155,5.1,285,34256,2090,2350,76.9,2005,0.165987780040733,0.0315682281059063,0.14214463840399,0.88936170212766,0.291543652570942,-0.345103372857984,-0.737517615223449,-0.176403486921171,0.288503731482687,1.22263757277812,1.36341897609373
"378",9330503.04,1055,4070,85,8.8,390,26457,1265,2440,62.6,1460,0.259213759213759,0.0208845208845209,0.267123287671233,0.51844262295082,1.92151972934401,-1.11652805596086,0.482170502032376,2.25212272028381,-0.517606887273986,-0.594538590649741,-0.51483800310218
"379",9330503.05,1730,6710,120,8.4,600,23852,1760,4460,57.5,2160,0.257824143070045,0.0178837555886736,0.277777777777778,0.394618834080717,1.89722348606242,-1.33320044967654,0.350312327193908,2.45915575032418,-0.78686168428144,-1.20116588547487,-1.18470587680142
"380",9330504.01,1055,5365,205,4.5,305,31889,2010,2630,70,2105,0.196644920782852,0.038210624417521,0.144893111638955,0.76425855513308,0.827557395040451,0.134515579959645,-0.935304877481151,-0.122996450438956,0.0438487969273534,0.609742552136766,0.457127146971227
"381",9330504.02,880,5540,150,5.2,230,37382,2475,2750,69.1,2350,0.15884476534296,0.0270758122743682,0.0978723404255319,0.9,0.166654183168866,-0.669481455053425,-0.704553071513832,-1.03668191467062,0.611609487891631,1.27475584438595,0.338915169259595
"382",9330504.03,530,4205,140,3.6,170,34085,1790,2010,78.2,1785,0.126040428061831,0.0332936979785969,0.0952380952380952,0.890547263681592,-0.406901444317709,-0.220514592749941,-1.2319857708677,-1.08786932557161,0.270829040393138,1.22844577817123,1.53416961056608
"383",9330504.04,730,5355,250,4.9,280,35630,2530,2735,66,2320,0.136321195144725,0.0466853408029879,0.120689655172414,0.925045703839122,-0.227151072751316,0.746438507701364,-0.803446702642683,-0.593306608842515,0.43052142479871,1.39745769114382,-0.0682594206360201
"384",9330505,820,4520,140,4.8,245,36096,1560,2205,75.5,1815,0.18141592920354,0.0309734513274336,0.134986225895317,0.707482993197279,0.561291573347272,-0.388049653427318,-0.8364112463523,-0.31550238486272,0.478687542036896,0.331592401317019,1.17953367743119
"385",9330506.01,515,2480,110,7,265,26529,975,1285,72.5,1090,0.207661290322581,0.0443548387096774,0.243119266055046,0.75875486381323,1.02016914298812,0.578162945525349,-0.111191284740728,1.78568788589403,-0.510164912078386,0.58277932150573,0.785493751725756
"386",9330506.02,1135,4530,125,7.5,355,27107,1700,2320,70.3,1885,0.250551876379691,0.0275938189845475,0.188328912466843,0.732758620689655,1.77007415671947,-0.632078411899519,0.0536314338073561,0.72102755894127,-0.450422388980379,0.455420671075368,0.49653113954177
